Time,Lat,Long,Bearing,Distance,BearingError,DistanceError
2019-06-10T00:10:51,50.661706,-1.837533,281.8161297,7300.287052,2,7189.15
2019-06-10T00:10:52,50.661662,-1.837487,281.7410384,7300.978366,2,7181.97
2019-06-10T00:10:53,50.661617,-1.83744,281.6659002,7301.672175,3,7181.97
2019-06-10T00:10:54,50.661573,-1.837393,281.5907153,7302.368473,4,7153.24
2019-06-10T00:10:55,50.661528,-1.837346,281.515484,7303.067266,3,7181.85
2019-06-10T00:10:56,50.661484,-1.8373,281.4402064,7303.768547,3,7196.21
2019-06-10T00:10:57,50.661439,-1.837253,281.3648829,7304.472318,3,7160.23
2019-06-10T00:10:58,50.661395,-1.837206,281.2895135,7305.17858,4,7131.59
2019-06-10T00:10:59,50.661351,-1.837159,281.2140985,7305.887329,4,7117.33
2019-06-10T00:11:00,50.661306,-1.837113,281.1386381,7306.598566,5,7081.74
2019-06-10T00:11:01,50.661262,-1.837066,281.0631325,7307.312289,3,7102.99
2019-06-10T00:11:02,50.661217,-1.837019,280.9875819,7308.028501,3,7095.88
2019-06-10T00:11:03,50.661173,-1.836973,280.9119866,7308.747197,3,7102.98
2019-06-10T00:11:04,50.661128,-1.836926,280.8363467,7309.468377,3,7067.47
2019-06-10T00:11:05,50.661084,-1.836879,280.7606624,7310.192042,1,7053.33
2019-06-10T00:11:06,50.661039,-1.836832,280.684934,7310.918191,0,7074.49
2019-06-10T00:11:07,50.660995,-1.836786,280.6091618,7311.646821,0,7074.49
2019-06-10T00:11:08,50.660951,-1.836739,280.5333458,7312.377933,0,7081.57
2019-06-10T00:11:09,50.660906,-1.836692,280.4574863,7313.111527,1,7081.57
2019-06-10T00:11:10,50.660862,-1.836645,280.3815836,7313.847602,1,7046.16
2019-06-10T00:11:11,50.660817,-1.836599,280.3056379,7314.586155,0,7017.97
2019-06-10T00:11:12,50.660773,-1.836552,280.2296493,7315.327188,0,6989.9
2019-06-10T00:11:13,50.660728,-1.836505,280.1536182,7316.070698,1,6996.89
2019-06-10T00:11:14,50.660684,-1.836458,280.0775446,7316.816687,0,7010.88
2019-06-10T00:11:15,50.660639,-1.836412,280.0014289,7317.565152,1,7003.87
2019-06-10T00:11:16,50.660595,-1.836365,279.9252713,7318.316093,2,6968.85
2019-06-10T00:11:17,50.660551,-1.836318,279.849072,7319.069508,1,6982.79
2019-06-10T00:11:18,50.660506,-1.836271,279.7728312,7319.825398,1,6961.84
2019-06-10T00:11:19,50.660462,-1.836225,279.6965491,7320.583762,1,6961.84
2019-06-10T00:11:20,50.660417,-1.836178,279.620226,7321.344598,0,6940.96
2019-06-10T00:11:21,50.660373,-1.836131,279.5438621,7322.107907,1,6906.25
2019-06-10T00:11:22,50.660328,-1.836085,279.4674577,7322.873687,0,6899.35
2019-06-10T00:11:23,50.660284,-1.836038,279.3910129,7323.641938,0,6878.65
2019-06-10T00:11:24,50.660239,-1.835991,279.3145279,7324.412656,1,6871.77
2019-06-10T00:11:25,50.660195,-1.835944,279.2380031,7325.185846,2,6878.64
2019-06-10T00:11:26,50.660151,-1.835898,279.1614387,7325.961503,3,6864.88
2019-06-10T00:11:27,50.660106,-1.835851,279.0848348,7326.739627,1,6830.56
2019-06-10T00:11:28,50.660062,-1.835804,279.0081917,7327.520219,2,6844.22
2019-06-10T00:11:29,50.660017,-1.835757,278.9315097,7328.303275,3,6810
2019-06-10T00:11:30,50.659973,-1.835711,278.854789,7329.088797,4,6789.57
2019-06-10T00:11:31,50.659928,-1.835664,278.7780298,7329.876783,5,6796.36
2019-06-10T00:11:32,50.659884,-1.835617,278.7012323,7330.667232,6,6762.38
2019-06-10T00:11:33,50.659839,-1.83557,278.6243969,7331.460144,5,6728.57
2019-06-10T00:11:34,50.659795,-1.835524,278.5475236,7332.255518,6,6742.02
2019-06-10T00:11:35,50.659751,-1.835477,278.4706128,7333.053353,7,6748.77
2019-06-10T00:11:36,50.659706,-1.83543,278.3936648,7333.853648,8,6769.01
2019-06-10T00:11:37,50.659662,-1.835384,278.3166797,7334.656403,6,6775.78
2019-06-10T00:11:38,50.659617,-1.835337,278.2396577,7335.461615,6,6755.45
2019-06-10T00:11:39,50.659573,-1.83529,278.1625992,7336.269286,3,6748.7
2019-06-10T00:11:40,50.659528,-1.835243,278.0855044,7337.079414,0,6775.69
2019-06-10T00:11:41,50.659484,-1.835197,278.0083735,7337.891999,0,6748.59
2019-06-10T00:11:42,50.659439,-1.83515,277.9312067,7338.707038,0,6728.34
2019-06-10T00:11:43,50.659395,-1.835103,277.8540044,7339.524532,1,6708.16
2019-06-10T00:11:44,50.659351,-1.835056,277.7767666,7340.344479,2,6681.33
2019-06-10T00:11:45,50.659306,-1.83501,277.6994938,7341.166879,0,6701.37
2019-06-10T00:11:46,50.659262,-1.834963,277.6221862,7341.991732,1,6708.07
2019-06-10T00:11:47,50.659217,-1.834916,277.5448439,7342.819036,0,6728.2
2019-06-10T00:11:48,50.659173,-1.834869,277.4674672,7343.64879,1,6714.74
2019-06-10T00:11:49,50.659128,-1.834823,277.3900565,7344.480994,1,6708.03
2019-06-10T00:11:50,50.659084,-1.834776,277.3126118,7345.315646,1,6721.44
2019-06-10T00:11:51,50.659039,-1.834729,277.2351336,7346.152746,2,6687.83
2019-06-10T00:11:52,50.658995,-1.834682,277.157622,7346.992294,1,6694.52
2019-06-10T00:11:53,50.658951,-1.834636,277.0800773,7347.834288,0,6721.3
2019-06-10T00:11:54,50.658906,-1.834589,277.0024997,7348.678728,1,6707.86
2019-06-10T00:11:55,50.658862,-1.834542,276.9248895,7349.525611,1,6701.15
2019-06-10T00:11:56,50.658817,-1.834496,276.8472469,7350.374939,1,6694.45
2019-06-10T00:11:57,50.658773,-1.834449,276.7695723,7351.22671,0,6667.67
2019-06-10T00:11:58,50.658728,-1.834402,276.6918658,7352.080921,1,6687.67
2019-06-10T00:11:59,50.658684,-1.834355,276.6141277,7352.937575,2,6714.42
2019-06-10T00:12:00,50.658639,-1.834309,276.5363583,7353.796669,3,6741.28
2019-06-10T00:12:01,50.658595,-1.834262,276.4585579,7354.658201,3,6734.54
2019-06-10T00:12:02,50.658551,-1.834215,276.3807266,7355.522174,3,6754.74
2019-06-10T00:12:03,50.658506,-1.834168,276.3028647,7356.388584,1,6775.01
2019-06-10T00:12:04,50.658462,-1.834122,276.2249725,7357.257429,1,6768.23
2019-06-10T00:12:05,50.658417,-1.834075,276.1470503,7358.128713,1,6781.77
2019-06-10T00:12:06,50.658373,-1.834028,276.0690984,7359.00243,2,6761.42
2019-06-10T00:12:07,50.658328,-1.833981,275.9911169,7359.878581,1,6747.9
2019-06-10T00:12:08,50.658284,-1.833935,275.9131061,7360.757168,1,6727.66
2019-06-10T00:12:09,50.658239,-1.833888,275.8350664,7361.638186,1,6707.48
2019-06-10T00:12:10,50.658195,-1.833841,275.7569979,7362.521635,2,6680.65
2019-06-10T00:12:11,50.658151,-1.833795,275.678901,7363.407516,2,6667.28
2019-06-10T00:12:12,50.658106,-1.833748,275.6007758,7364.295827,1,6653.95
2019-06-10T00:12:13,50.658062,-1.833701,275.5226227,7365.186565,1,6660.6
2019-06-10T00:12:14,50.658017,-1.833654,275.444442,7366.079733,0,6633.96
2019-06-10T00:12:15,50.657973,-1.833608,275.3662338,7366.975328,1,6633.96
2019-06-10T00:12:16,50.657928,-1.833561,275.2879985,7367.873351,2,6600.79
2019-06-10T00:12:17,50.657884,-1.833514,275.2097363,7368.773796,0,6613.99
2019-06-10T00:12:18,50.657839,-1.833467,275.1314475,7369.676668,1,6613.99
2019-06-10T00:12:19,50.657795,-1.833421,275.0531323,7370.581963,0,6633.83
2019-06-10T00:12:20,50.65775,-1.833374,274.9747911,7371.489681,0,6640.47
2019-06-10T00:12:21,50.657706,-1.833327,274.8964241,7372.39982,1,6660.39
2019-06-10T00:12:22,50.657662,-1.83328,274.8180315,7373.312381,0,6660.39
2019-06-10T00:12:23,50.657617,-1.833234,274.7396137,7374.227363,0,6673.71
2019-06-10T00:12:24,50.657573,-1.833187,274.6611709,7375.144764,1,6660.36
2019-06-10T00:12:25,50.657528,-1.83314,274.5827034,7376.064582,1,6647.04
2019-06-10T00:12:26,50.657484,-1.833093,274.5042114,7376.986818,2,6653.69
2019-06-10T00:12:27,50.657439,-1.833047,274.4256953,7377.91147,3,6620.42
2019-06-10T00:12:28,50.657395,-1.833,274.3471553,7378.838539,2,6607.18
2019-06-10T00:12:29,50.65735,-1.832953,274.2685916,7379.768023,0,6593.97
2019-06-10T00:12:30,50.657306,-1.832907,274.1900046,7380.699919,0,6574.18
2019-06-10T00:12:31,50.657262,-1.83286,274.1113944,7381.634229,1,6580.76
2019-06-10T00:12:32,50.657217,-1.832813,274.0327615,7382.570951,0,6580.76
2019-06-10T00:12:33,50.657173,-1.832766,273.9541061,7383.510083,1,6580.76
2019-06-10T00:12:34,50.657128,-1.83272,273.8754284,7384.451627,2,6587.34
2019-06-10T00:12:35,50.657084,-1.832673,273.7967287,7385.395579,0,6593.93
2019-06-10T00:12:36,50.657039,-1.832626,273.7180073,7386.341939,0,6613.71
2019-06-10T00:12:37,50.656995,-1.832579,273.6392646,7387.290707,0,6593.87
2019-06-10T00:12:38,50.65695,-1.832533,273.5605006,7388.241882,0,6560.9
2019-06-10T00:12:39,50.656906,-1.832486,273.4817158,7389.195461,1,6587.14
2019-06-10T00:12:40,50.656862,-1.832439,273.4029104,7390.151445,1,6606.9
2019-06-10T00:12:41,50.656817,-1.832392,273.3240847,7391.109834,2,6613.51
2019-06-10T00:12:42,50.656773,-1.832346,273.245239,7392.070625,2,6587.06
2019-06-10T00:12:43,50.656728,-1.832299,273.1663735,7393.033818,0,6613.4
2019-06-10T00:12:44,50.656684,-1.832252,273.0874886,7393.999411,0,6633.24
2019-06-10T00:12:45,50.656639,-1.832206,273.0085845,7394.967404,1,6659.78
2019-06-10T00:12:46,50.656595,-1.832159,272.9296614,7395.937797,1,6686.42
2019-06-10T00:12:47,50.65655,-1.832112,272.8507198,7396.910586,0,6673.04
2019-06-10T00:12:48,50.656506,-1.832065,272.7717598,7397.885773,1,6679.72
2019-06-10T00:12:49,50.656462,-1.832019,272.6927817,7398.863357,2,6679.72
2019-06-10T00:12:50,50.656417,-1.831972,272.6137859,7399.843335,0,6686.4
2019-06-10T00:12:51,50.656373,-1.831925,272.5347726,7400.825708,0,6699.77
2019-06-10T00:12:52,50.656328,-1.831878,272.4557421,7401.810475,1,6719.87
2019-06-10T00:12:53,50.656284,-1.831832,272.3766946,7402.797634,2,6686.27
2019-06-10T00:12:54,50.656239,-1.831785,272.2976306,7403.787183,0,6692.95
2019-06-10T00:12:55,50.656195,-1.831738,272.2185501,7404.779123,0,6692.95
2019-06-10T00:12:56,50.65615,-1.831691,272.1394536,7405.773452,1,6666.18
2019-06-10T00:12:57,50.656106,-1.831645,272.0603413,7406.770171,2,6652.85
2019-06-10T00:12:58,50.656062,-1.831598,271.9812136,7407.769277,1,6659.5
2019-06-10T00:12:59,50.656017,-1.831551,271.9020706,7408.770769,2,6686.14
2019-06-10T00:13:00,50.655973,-1.831504,271.8229127,7409.774646,2,6706.2
2019-06-10T00:13:01,50.655928,-1.831458,271.7437401,7410.780909,1,6706.2
2019-06-10T00:13:02,50.655884,-1.831411,271.6645532,7411.789556,0,6719.61
2019-06-10T00:13:03,50.655839,-1.831364,271.5853523,7412.800584,1,6699.45
2019-06-10T00:13:04,50.655795,-1.831318,271.5061376,7413.813994,2,6686.05
2019-06-10T00:13:05,50.65575,-1.831271,271.4269094,7414.829785,3,6679.37
2019-06-10T00:13:06,50.655706,-1.831224,271.347668,7415.847956,1,6672.69
2019-06-10T00:13:07,50.655662,-1.831177,271.2684137,7416.868505,1,6679.36
2019-06-10T00:13:08,50.655617,-1.831131,271.1891467,7417.891433,1,6692.72
2019-06-10T00:13:09,50.655573,-1.831084,271.1098675,7418.916738,2,6672.64
2019-06-10T00:13:10,50.655528,-1.831037,271.0305762,7419.944418,2,6645.95
2019-06-10T00:13:11,50.655484,-1.83099,270.9512732,7420.974472,1,6612.72
2019-06-10T00:13:12,50.655439,-1.830944,270.8719587,7422.006901,0,6592.88
2019-06-10T00:13:13,50.655395,-1.830897,270.792633,7423.041703,0,6579.7
2019-06-10T00:13:14,50.65535,-1.83085,270.7132965,7424.078876,0,6546.8
2019-06-10T00:13:15,50.655306,-1.830803,270.6339494,7425.11842,0,6533.71
2019-06-10T00:13:16,50.655262,-1.830757,270.554592,7426.160335,0,6559.84
2019-06-10T00:13:17,50.655217,-1.83071,270.4752246,7427.204618,1,6572.96
2019-06-10T00:13:18,50.655173,-1.830663,270.3958475,7428.251269,0,6540.1
2019-06-10T00:13:19,50.655128,-1.830617,270.3164609,7429.300286,1,6546.64
2019-06-10T00:13:20,50.655084,-1.83057,270.2370653,7430.35167,1,6520.45
2019-06-10T00:13:21,50.655039,-1.830523,270.1576608,7431.405419,0,6546.53
2019-06-10T00:13:22,50.654995,-1.830476,270.0782478,7432.461531,1,6526.89
2019-06-10T00:13:23,50.65495,-1.83043,269.9988265,7433.520005,0,6546.47
2019-06-10T00:13:24,50.654906,-1.830383,269.9193973,7434.580843,1,6539.93
2019-06-10T00:13:25,50.654862,-1.830336,269.8399604,7435.64404,1,6559.55
2019-06-10T00:13:26,50.654817,-1.830289,269.7605161,7436.709599,1,6546.43
2019-06-10T00:13:27,50.654773,-1.830243,269.6810648,7437.777514,0,6533.33
2019-06-10T00:13:28,50.654728,-1.830196,269.6016067,7438.847789,1,6526.8
2019-06-10T00:13:29,50.654684,-1.830149,269.5221421,7439.92042,0,6494.17
2019-06-10T00:13:30,50.654639,-1.830102,269.4426713,7440.995407,1,6513.65
2019-06-10T00:13:31,50.654595,-1.830056,269.3631946,7442.072749,0,6533.19
2019-06-10T00:13:32,50.65455,-1.830009,269.2837123,7443.152444,0,6533.19
2019-06-10T00:13:33,50.654506,-1.829962,269.2042247,7444.234492,1,6520.12
2019-06-10T00:13:34,50.654462,-1.829915,269.1247321,7445.318892,0,6513.6
2019-06-10T00:13:35,50.654417,-1.829869,269.0452347,7446.405642,1,6533.14
2019-06-10T00:13:36,50.654373,-1.829822,268.965733,7447.494741,2,6500.48
2019-06-10T00:13:37,50.654328,-1.829775,268.8862271,7448.58619,1,6513.48
2019-06-10T00:13:38,50.654284,-1.829729,268.8067174,7449.679986,2,6500.45
2019-06-10T00:13:39,50.654239,-1.829682,268.7272041,7450.776129,0,6519.95
2019-06-10T00:13:40,50.654195,-1.829635,268.6476876,7451.874617,0,6487.35
2019-06-10T00:13:41,50.65415,-1.829588,268.5681681,7452.975449,1,6454.92
2019-06-10T00:13:42,50.654106,-1.829542,268.488646,7454.078625,0,6474.28
2019-06-10T00:13:43,50.654062,-1.829495,268.4091215,7455.184143,1,6454.86
2019-06-10T00:13:44,50.654017,-1.829448,268.329595,7456.292003,0,6422.58
2019-06-10T00:13:45,50.653973,-1.829401,268.2500666,7457.402202,1,6435.43
2019-06-10T00:13:46,50.653928,-1.829355,268.1705368,7458.514742,1,6403.25
2019-06-10T00:13:47,50.653884,-1.829308,268.0910059,7459.629619,0,6396.85
2019-06-10T00:13:48,50.653839,-1.829261,268.011474,7460.746833,0,6371.26
2019-06-10T00:13:49,50.653795,-1.829214,267.9319416,7461.866382,0,6358.52
2019-06-10T00:13:50,50.65375,-1.829168,267.8524089,7462.988269,1,6383.95
2019-06-10T00:13:51,50.653706,-1.829121,267.7728761,7464.112489,1,6396.72
2019-06-10T00:13:52,50.653662,-1.829074,267.6933437,7465.23904,1,6396.72
2019-06-10T00:13:53,50.653617,-1.829028,267.6138119,7466.367925,2,6383.93
2019-06-10T00:13:54,50.653573,-1.828981,267.5342809,7467.49914,3,6409.46
2019-06-10T00:13:55,50.653528,-1.828934,267.4547512,7468.632685,2,6390.24
2019-06-10T00:13:56,50.653484,-1.828887,267.3752229,7469.768558,1,6415.8
2019-06-10T00:13:57,50.653439,-1.828841,267.2956964,7470.90676,2,6390.13
2019-06-10T00:13:58,50.653395,-1.828794,267.2161719,7472.047287,2,6415.69
2019-06-10T00:13:59,50.65335,-1.828747,267.1366499,7473.19014,2,6409.28
2019-06-10T00:14:00,50.653306,-1.8287,267.0571305,7474.335319,3,6390.05
2019-06-10T00:14:01,50.653262,-1.828654,266.977614,7475.48282,4,6370.88
2019-06-10T00:14:02,50.653217,-1.828607,266.8981008,7476.632643,4,6364.51
2019-06-10T00:14:03,50.653173,-1.82856,266.8185912,7477.784787,3,6339.05
2019-06-10T00:14:04,50.653128,-1.828513,266.7390854,7478.939252,4,6320.03
2019-06-10T00:14:05,50.653084,-1.828467,266.6595837,7480.096036,3,6332.67
2019-06-10T00:14:06,50.653039,-1.82842,266.5800865,7481.255138,2,6313.68
2019-06-10T00:14:07,50.652995,-1.828373,266.500594,7482.416556,1,6332.62
2019-06-10T00:14:08,50.65295,-1.828326,266.4211065,7483.580292,2,6326.28
2019-06-10T00:14:09,50.652906,-1.82828,266.3416243,7484.746341,3,6294.65
2019-06-10T00:14:10,50.652862,-1.828233,266.2621478,7485.914704,1,6294.65
2019-06-10T00:14:11,50.652817,-1.828186,266.1826771,7487.08538,0,6269.47
2019-06-10T00:14:12,50.652773,-1.82814,266.1032127,7488.258367,1,6275.74
2019-06-10T00:14:13,50.652728,-1.828093,266.0237547,7489.433665,0,6263.19
2019-06-10T00:14:14,50.652684,-1.828046,265.9443036,7490.611272,0,6231.88
2019-06-10T00:14:15,50.652639,-1.827999,265.8648595,7491.791188,0,6225.64
2019-06-10T00:14:16,50.652595,-1.827953,265.7854227,7492.97341,0,6200.74
2019-06-10T00:14:17,50.65255,-1.827906,265.7059937,7494.157939,0,6182.14
2019-06-10T00:14:18,50.652506,-1.827859,265.6265726,7495.344773,1,6163.59
2019-06-10T00:14:19,50.652462,-1.827812,265.5471598,7496.53391,1,6169.76
2019-06-10T00:14:20,50.652417,-1.827766,265.4677555,7497.72535,1,6157.42
2019-06-10T00:14:21,50.652373,-1.827719,265.38836,7498.919093,0,6182.05
2019-06-10T00:14:22,50.652328,-1.827672,265.3089737,7500.115136,0,6182.05
2019-06-10T00:14:23,50.652284,-1.827625,265.2295968,7501.313477,0,6182.05
2019-06-10T00:14:24,50.652239,-1.827579,265.1502296,7502.514118,0,6194.41
2019-06-10T00:14:25,50.652195,-1.827532,265.0708725,7503.717055,0,6200.61
2019-06-10T00:14:26,50.65215,-1.827485,264.9915256,7504.92229,1,6182
2019-06-10T00:14:27,50.652106,-1.827439,264.9121893,7506.12982,2,6163.46
2019-06-10T00:14:28,50.652061,-1.827392,264.8328639,7507.339642,1,6151.13
2019-06-10T00:14:29,50.652017,-1.827345,264.7535497,7508.551758,2,6120.38
2019-06-10T00:14:30,50.651973,-1.827298,264.6742469,7509.766166,3,6120.38
2019-06-10T00:14:31,50.651928,-1.827252,264.5949559,7510.982865,0,6108.13
2019-06-10T00:14:32,50.651884,-1.827205,264.5156769,7512.201852,0,6132.57
2019-06-10T00:14:33,50.651839,-1.827158,264.4364103,7513.423129,1,6150.96
2019-06-10T00:14:34,50.651795,-1.827111,264.3571563,7514.646693,2,6157.12
2019-06-10T00:14:35,50.65175,-1.827065,264.2779152,7515.872543,0,6144.8
2019-06-10T00:14:36,50.651706,-1.827018,264.1986873,7517.100678,1,6120.22
2019-06-10T00:14:37,50.651661,-1.826971,264.1194728,7518.331097,2,6120.22
2019-06-10T00:14:38,50.651617,-1.826924,264.0402722,7519.563798,1,6089.62
2019-06-10T00:14:39,50.651573,-1.826878,263.9610856,7520.798782,0,6083.53
2019-06-10T00:14:40,50.651528,-1.826831,263.8819134,7522.036047,0,6101.78
2019-06-10T00:14:41,50.651484,-1.826784,263.8027558,7523.27559,0,6107.88
2019-06-10T00:14:42,50.651439,-1.826737,263.7236132,7524.517412,0,6120.1
2019-06-10T00:14:43,50.651395,-1.826691,263.6444858,7525.761511,0,6132.34
2019-06-10T00:14:44,50.65135,-1.826644,263.5653738,7527.007887,1,6150.74
2019-06-10T00:14:45,50.651306,-1.826597,263.4862777,7528.256537,0,6144.59
2019-06-10T00:14:46,50.651261,-1.826551,263.4071976,7529.507461,1,6150.73
2019-06-10T00:14:47,50.651217,-1.826504,263.3281339,7530.760658,0,6126.13
2019-06-10T00:14:48,50.651173,-1.826457,263.2490869,7532.016126,1,6126.13
2019-06-10T00:14:49,50.651128,-1.82641,263.1700567,7533.273865,1,6113.88
2019-06-10T00:14:50,50.651084,-1.826364,263.0910438,7534.533872,2,6083.31
2019-06-10T00:14:51,50.651039,-1.826317,263.0120484,7535.796148,0,6083.31
2019-06-10T00:14:52,50.650995,-1.82627,262.9330707,7537.060692,1,6058.97
2019-06-10T00:14:53,50.65095,-1.826223,262.8541111,7538.3275,2,6028.68
2019-06-10T00:14:54,50.650906,-1.826177,262.7751699,7539.596575,0,6052.79
2019-06-10T00:14:55,50.650861,-1.82613,262.6962473,7540.867912,1,6028.58
2019-06-10T00:14:56,50.650817,-1.826083,262.6173436,7542.141512,0,6046.67
2019-06-10T00:14:57,50.650773,-1.826036,262.5384591,7543.417373,1,6070.85
2019-06-10T00:14:58,50.650728,-1.82599,262.459594,7544.695494,0,6095.14
2019-06-10T00:14:59,50.650684,-1.825943,262.3807487,7545.975875,1,6070.76
2019-06-10T00:15:00,50.650639,-1.825896,262.3019235,7547.258513,0,6088.97
